ID,0007CB3713,0007CB40DE,0007CB47A6,0007CB486D,0007CDEC0B,0007CDEEE2
0007CB3713,0,0,0,0,0,0
0007CB40DE,0,0,0.333688472192627,0.610389610389611,0.412629286880785,0.515079282827234
0007CB47A6,0,0.0922804949911608,0,0.126321353065539,0.132607512248231,0.155352886309462
0007CB486D,0,0.476370064820271,0.356488386959301,0,0.348938486663038,0.235879365737382
0007CDEC0B,0,0.223335297583972,0.259535478372044,0.241996375717306,0,0.234324800497461
0007CDEEE2,0,0.292869770182674,0.319411890049009,0.171851404409544,0.246162221012521,0
