ID,0007CB3713,0007CB40DE,0007CB47A6,0007CB486D,0007CDEC0B,0007CDEEE2
0007CB3713,0,2,2,0,0,0
0007CB40DE,2,0,9,43,47,17
0007CB47A6,2,9,0,6,12,2
0007CB486D,0,43,6,0,20,9
0007CDEC0B,0,47,12,20,0,3
0007CDEEE2,0,17,2,9,3,0
