ID,0007CB3713,0007CB40DE,0007CB47A6,0007CB486D,0007CDEC0B,0007CDEEE2
0007CB3713,0,0,1,0,0,0
0007CB40DE,0,0,0,0.32,0.212121212121212,0.366666666666667
0007CB47A6,0,1,0,0.625,0.8,0
0007CB486D,0,0.68,0.375,0,0.5,0.2
0007CDEC0B,0,0.787878787878788,0.2,0.5,0,0.583333333333333
0007CDEEE2,0,0.633333333333333,1,0.8,0.416666666666667,0
