ID,0007CB3713,0007CB40DE,0007CB47A6,0007CB486D,0007CDEC0B,0007CDEEE2
0007CB3713,0,0,0,0,0,0
0007CB40DE,0,0,2,32,12,24
0007CB47A6,0,20,0,15,9,9
0007CB486D,0,73,5,0,16,16
0007CDEC0B,0,39,2,12,0,11
0007CDEEE2,0,30,4,12,11,0
