ID,0007CB0942,0007CB2224,0007CB3491,0007CB4837,0007CD72E3,0007CD77C5,0007CDE223,0007CDEC0B,0007CDEEE2,0007CE0327
0007CB0942,0,3.12415458937198,2.37885714285714,2.27519379844961,3.72518853695324,2.95458768873403,2.25350500715308,1.69432624113475,2.05646551724138,1.99583333333333
0007CB2224,3.12415458937198,0,2.33653333333333,2.34208754208754,2.88552036199095,3.21374485596708,3.15509467989179,2.69950980392157,2.67811550151976,3.35815602836879
0007CB3491,2.37885714285714,2.33653333333333,0,1.8575,2.94643449419569,2.5487922705314,2.13564814814815,2.12222222222222,2.20413223140496,2.48979591836734
0007CB4837,2.27519379844961,2.34208754208754,1.8575,0,2.24523809523809,2.06074074074074,2.22289562289562,2.2712962962963,1.63039215686275,2.22857142857143
0007CD72E3,3.72518853695324,2.88552036199095,2.94643449419569,2.24523809523809,0,3.01473495058401,2.53577235772358,2.24191176470588,2.44074074074074,1.88188976377953
0007CD77C5,2.95458768873403,3.21374485596708,2.5487922705314,2.06074074074074,3.01473495058401,0,2.55870764381403,2.92901960784314,2.91383731211317,2.75664488017429
0007CDE223,2.25350500715308,3.15509467989179,2.13564814814815,2.22289562289562,2.53577235772358,2.55870764381403,0,2.18757062146893,2.08773333333333,2.64773519163763
0007CDEC0B,1.69432624113475,2.69950980392157,2.12222222222222,2.2712962962963,2.24191176470588,2.92901960784314,2.18757062146893,0,1.84111111111111,1.82753623188406
0007CDEEE2,2.05646551724138,2.67811550151976,2.20413223140496,1.63039215686275,2.44074074074074,2.91383731211317,2.08773333333333,1.84111111111111,0,1.92377260981912
0007CE0327,1.99583333333333,3.35815602836879,2.48979591836734,2.22857142857143,1.88188976377953,2.75664488017429,2.64773519163763,1.82753623188406,1.92377260981912,0
