ID,0007CB0942,0007CB2224,0007CB3491,0007CB4837,0007CD72E3,0007CD77C5,0007CDE223,0007CDEC0B,0007CDEEE2,0007CE0327
0007CB0942,0,0.101073722707594,0.149701531896531,0.112168462890774,0.154636980640637,0.10143748629304,0.078575739889958,0.0914729869433701,0.0799425829837859,0.0694486549183461
0007CB2224,0.239987382757053,0,0.315081629228298,0.265841167927845,0.239562723834807,0.155699104810894,0.523622106161052,0.179503895172594,0.147636574862741,0.499281656539562
0007CB3491,0.115865255267235,0.102706969038651,0,0.102018399011396,0.111241203135566,0.0631138225970454,0.069033117339838,0.0889447704200428,0.0446880882032607,0.0526641437759903
0007CB4837,0.0272291235654844,0.0271790944469624,0.032169608451558,0,0.0268867790037921,0.0110931674541938,0.03293277264814,0.0892909143855562,0.00928837528834178,0.0212434370791787
0007CD72E3,0.229132842868938,0.149500648609787,0.212967180495289,0.162020531764099,0,0.133795880933868,0.171143668098309,0.283971314147341,0.0993794717411096,0.0987222558792751
0007CD77C5,0.236007384798078,0.15256786959036,0.189725025771343,0.106321180157456,0.210085401587818,0,0.161970179928069,0.243456435998566,0.736267112002279,0.182065412895521
0007CDE223,0.1461373609552,0.410148008064641,0.165883537506293,0.252312160819384,0.214812542262516,0.129473453356461,0,0.240414765142343,0.0874548287822343,0.300478456286494
0007CDEC0B,0.0262207636838582,0.0231415724671177,0.0343418119051615,0.104165781986496,0.0572704049688197,0.032596788764604,0.0386294140241134,0,0.0122709836041293,0.0394407606655824
0007CDEEE2,0.13278720463127,0.103281340356032,0.0959053532471892,0.0635557593824046,0.111403992085952,0.525637498255478,0.0781068394614629,0.0723359671716069,0,0.0981296708800695
0007CE0327,0.0488825390345954,0.148008064642171,0.0497296122177233,0.0721183480583521,0.051107689675819,0.0543303705612092,0.113718330514942,0.0912247703103523,0.041582654252378,0
