ID,0007CB0942,0007CB2224,0007CB3491,0007CB4837,0007CD72E3,0007CD77C5,0007CDE223,0007CDEC0B,0007CDEEE2,0007CE0327
0007CB0942,0,55.052948091413,33.9142973259428,63.9648503639535,50.053169998914,54.1389879968293,56.7201609128755,40.3910268938298,36.6211743332759,45.7884008020455
0007CB2224,55.052948091413,0,36.5661614036534,50.2387796572727,53.3205131751131,53.9607157491358,35.0940270346348,61.8609704170588,55.5030260677204,26.1335104097341
0007CB3491,33.9142973259428,36.5661614036534,0,63.255231195,59.4037281875124,60.7943691247343,43.5330438808333,62.9062534828889,61.3641219580992,58.9084118363265
0007CB4837,63.9648503639535,50.2387796572727,63.255231195,0,50.6191697589286,61.9901905933333,34.6225720363636,31.3881779666667,62.7298412455882,60.2178518795238
0007CD72E3,50.053169998914,53.3205131751131,59.4037281875124,50.6191697589286,0,54.5294075490296,49.4442684050333,54.1627406352941,51.4306515901646,51.829192842126
0007CD77C5,54.1389879968293,53.9607157491358,60.7943691247343,61.9901905933333,54.5294075490296,0,51.488353720331,54.8770825656471,11.4209634478713,47.0165916756863
0007CDE223,56.7201609128755,35.0940270346348,43.5330438808333,34.6225720363636,49.4442684050333,51.488353720331,0,36.5501361263559,50.76171330504,34.3335307059582
0007CDEC0B,40.3910268938298,61.8609704170588,62.9062534828889,31.3881779666667,54.1627406352941,54.8770825656471,36.5501361263559,0,62.2269269476667,40.5333073156522
0007CDEEE2,36.6211743332759,55.5030260677204,61.3641219580992,62.7298412455882,51.4306515901646,11.4209634478713,50.76171330504,62.2269269476667,0,42.0896747609302
0007CE0327,45.7884008020455,26.1335104097341,58.9084118363265,60.2178518795238,51.829192842126,47.0165916756863,34.3335307059582,40.5333073156522,42.0896747609302,0
