ID,0007ABF555,0007ACA781,0007CB2224,0007CD38E5,0007CD72E3,0007CD7FB2,0007CD81D3,0007CDEAA7,0007CDEEE2,0007CE0327
0007ABF555,0,40.5,0,43.6333333333333,0,24.5,21.0666666666667,2.9,2.76666666666667,4.6
0007ACA781,40.5,0,0,49.8,53.5666666666667,8.4,11.7333333333333,6.56666666666667,44.1666666666667,0
0007CB2224,0,0,0,0,0,0,0,0,0,26.3666666666667
0007CD38E5,43.6333333333333,49.8,0,0,51.8,17.7,216.1,2.66666666666667,29.6666666666667,42.4666666666667
0007CD72E3,0,53.5666666666667,0,51.8,0,0,91.8333333333333,13.0666666666667,28.3666666666667,7.46666666666667
0007CD7FB2,24.5,8.4,0,17.7,0,0,11.0666666666667,0,10.2,3.53333333333333
0007CD81D3,21.0666666666667,11.7333333333333,0,216.1,91.8333333333333,11.0666666666667,0,0,35.6666666666667,111
0007CDEAA7,2.9,6.56666666666667,0,2.66666666666667,13.0666666666667,0,0,0,20.1666666666667,1.6
0007CDEEE2,2.76666666666667,44.1666666666667,0,29.6666666666667,28.3666666666667,10.2,35.6666666666667,20.1666666666667,0,96.9666666666667
0007CE0327,4.6,0,26.3666666666667,42.4666666666667,7.46666666666667,3.53333333333333,111,1.6,96.9666666666667,0
