ID,0007ABF555,0007ACA781,0007CB2224,0007CD38E5,0007CD72E3,0007CD7FB2,0007CD81D3,0007CDEAA7,0007CDEEE2,0007CE0327
0007ABF555,0,62,21,88,36,34,41,27,30,18
0007ACA781,62,0,9,30,34,35,18,33,64,33
0007CB2224,21,9,0,16,19,13,13,5,10,15
0007CD38E5,88,30,16,0,97,40,177,29,56,21
0007CD72E3,36,34,19,97,0,49,104,82,47,22
0007CD7FB2,34,35,13,40,49,0,40,24,35,29
0007CD81D3,41,18,13,177,104,40,0,25,45,43
0007CDEAA7,27,33,5,29,82,24,25,0,38,4
0007CDEEE2,30,64,10,56,47,35,45,38,0,29
0007CE0327,18,33,15,21,22,29,43,4,29,0
