ID,0007ABF555,0007ACA781,0007CB2224,0007CD38E5,0007CD72E3,0007CD7FB2,0007CD81D3,0007CDEAA7,0007CDEEE2,0007CE0327
0007ABF555,0,118,0,252.4,179.933333333333,456.733333333333,64.9333333333333,100.566666666667,33.6333333333333,28.6
0007ACA781,118,0,0,209.4,178.966666666667,60.8666666666667,157.1,207.666666666667,282,646.033333333333
0007CB2224,0,0,0,9.6,247,14.7,79.4666666666667,15,6.13333333333333,416.633333333333
0007CD38E5,252.4,209.4,9.6,0,468.266666666667,767.966666666667,157.066666666667,215.2,131.366666666667,60.9333333333333
0007CD72E3,179.933333333333,178.966666666667,247,468.266666666667,0,273.666666666667,285.4,234.8,97.1666666666667,320.466666666667
0007CD7FB2,456.733333333333,60.8666666666667,14.7,767.966666666667,273.666666666667,0,38.2666666666667,203.933333333333,36.8666666666667,195.533333333333
0007CD81D3,64.9333333333333,157.1,79.4666666666667,157.066666666667,285.4,38.2666666666667,0,34.1666666666667,27.0333333333333,309.8
0007CDEAA7,100.566666666667,207.666666666667,15,215.2,234.8,203.933333333333,34.1666666666667,0,125.833333333333,16.9333333333333
0007CDEEE2,33.6333333333333,282,6.13333333333333,131.366666666667,97.1666666666667,36.8666666666667,27.0333333333333,125.833333333333,0,67.1333333333333
0007CE0327,28.6,646.033333333333,416.633333333333,60.9333333333333,320.466666666667,195.533333333333,309.8,16.9333333333333,67.1333333333333,0
