ID,0007ABF555,0007ACA781,0007CB2224,0007CD38E5,0007CD72E3,0007CD7FB2,0007CD81D3,0007CDEAA7,0007CDEEE2,0007CE0327
0007ABF555,0,97.8,0,14.2,9.36666666666667,40.0666666666667,3.86666666666667,29.5333333333333,14.7333333333333,2.83333333333333
0007ACA781,97.8,0,18.6333333333333,37.8666666666667,32.8666666666667,47.2333333333333,20.2666666666667,475.666666666667,301.866666666667,41.3333333333333
0007CB2224,0,18.6333333333333,0,37.9666666666667,242.6,21.6333333333333,27.8333333333333,0,27.2,64.5666666666667
0007CD38E5,14.2,37.8666666666667,37.9666666666667,0,70.3,152.933333333333,141.733333333333,23.0333333333333,24.7666666666667,29.5
0007CD72E3,9.36666666666667,32.8666666666667,242.6,70.3,0,117.233333333333,125.333333333333,79.5,405.433333333333,2.66666666666667
0007CD7FB2,40.0666666666667,47.2333333333333,21.6333333333333,152.933333333333,117.233333333333,0,13.8666666666667,43.8333333333333,19.7333333333333,0
0007CD81D3,3.86666666666667,20.2666666666667,27.8333333333333,141.733333333333,125.333333333333,13.8666666666667,0,11.4666666666667,59.5,47.3666666666667
0007CDEAA7,29.5333333333333,475.666666666667,0,23.0333333333333,79.5,43.8333333333333,11.4666666666667,0,118.233333333333,17.0666666666667
0007CDEEE2,14.7333333333333,301.866666666667,27.2,24.7666666666667,405.433333333333,19.7333333333333,59.5,118.233333333333,0,30.1333333333333
0007CE0327,2.83333333333333,41.3333333333333,64.5666666666667,29.5,2.66666666666667,0,47.3666666666667,17.0666666666667,30.1333333333333,0
