ID,0007ABF555,0007ACA781,0007CB2224,0007CD38E5,0007CD72E3,0007CD7FB2,0007CD81D3,0007CDEAA7,0007CDEEE2,0007CE0327
0007ABF555,0,0.318329414399283,0.0400262467191601,0.0680567879325644,0.0274601602592961,0.151658965072228,0.0286844708209693,0.0705039933902508,0,0.0191460846256941
0007ACA781,0.512067723342939,0,0.062007874015748,0.0358473824312334,0.111821373908346,0.145539319761875,0.0448071216617211,0.0804186174607548,0.430066389107686,0.0425043078690408
0007CB2224,0.0439481268011526,0.0423244877393349,0,0.0630878438331854,0.0902133789502117,0.149286041380458,0,0,0.0554742882862608,0.157189354776948
0007CD38E5,0.138148414985591,0.0452356958907178,0.116633858267717,0,0.203565319168092,0.168560842596062,0.380118694362018,0,0.118937774277034,0.371529772161594
0007CD72E3,0.054935158501441,0.139066174000672,0.164370078740157,0.200621118012422,0,0.202572748844761,0.206528189910979,0.415587992288627,0.122538539439631,0.177962856595826
0007CD7FB2,0.656159942363109,0.391445526816705,0.588254593175851,0.35927240461402,0.438102097776178,0,0.507121661721068,0.175433764803085,0.255204230899066,0.355351330652881
0007CD81D3,0.0522334293948126,0.0507222035606315,0,0.340993788819875,0.18798955613577,0.213438241538654,0,0,0.18656464498706,0.212234348075819
0007CDEAA7,0.0461095100864552,0.0326951069309148,0,0,0.135860268299271,0.0265184630115315,0,0,0.252953752672443,0
0007CDEEE2,0,0.427947598253275,0.0808727034120733,0.0937888198757762,0.0980462771225354,0.0944173847883102,0.163996043521266,0.61911319195814,0,0.106930882634501
0007CE0327,0.0360230547550432,0.0497144776620759,0.269356955380577,0.344365572315883,0.167371927613217,0.154531451646476,0.219287833827893,0,0.125689208956903,0
