ID,0006CB224,0007ABF555,0007AC2B02,0007ACA781,0007CB7051,0007CD6778,0007CD765E,0007CDADED,0007CDC443,0007CDEAA7
0006CB224,0,6,2,2,8,8,0,1,5,12
0007ABF555,4,0,10,9,10,3,1,4,5,4
0007AC2B02,7,20,0,41,73,8,4,8,30,8
0007ACA781,13,12,21,0,29,1,0,13,11,26
0007CB7051,4,12,51,25,0,9,12,11,17,38
0007CD6778,2,3,8,6,11,0,0,1,2,18
0007CD765E,0,1,0,2,16,2,0,0,1,1
0007CDADED,4,7,9,19,11,2,0,0,10,6
0007CDC443,4,12,21,20,23,4,0,7,0,18
0007CDEAA7,2,8,15,20,28,14,1,10,21,0
