ID,0006CB224,0007ABF555,0007AC2B02,0007ACA781,0007CB7051,0007CD6778,0007CD765E,0007CDADED,0007CDC443,0007CDEAA7
0006CB224,0,25,0,4,19,5,0,8,25,9
0007ABF555,25,0,25,21,33,8,1,32,6,11
0007AC2B02,0,25,0,35,144,14,14,28,33,5
0007ACA781,4,21,35,0,55,11,4,118,36,55
0007CB7051,19,33,144,55,0,27,50,19,55,27
0007CD6778,5,8,14,11,27,0,0,6,6,4
0007CD765E,0,1,14,4,50,0,0,3,0,0
0007CDADED,8,32,28,118,19,6,3,0,20,25
0007CDC443,25,6,33,36,55,6,0,20,0,6
0007CDEAA7,9,11,5,55,27,4,0,25,6,0
