ID,0006CB224,0007ABF555,0007AC2B02,0007ACA781,0007CB7051,0007CD6778,0007CD765E,0007CDADED,0007CDC443,0007CDEAA7
0006CB224,0,23.3333333333333,4.53333333333333,31.8,6.7,11.6333333333333,0,12.0333333333333,16.2333333333333,18.1666666666667
0007ABF555,23.3333333333333,0,30.4,32.2333333333333,46.3,13.6666666666667,2.63333333333333,25,32.0333333333333,39
0007AC2B02,4.53333333333333,30.4,0,53.5333333333333,127.266666666667,56.4666666666667,16.3,26.4666666666667,41.9,66.8666666666667
0007ACA781,31.8,32.2333333333333,53.5333333333333,0,68.3666666666667,8.9,0,59.8333333333333,40.9333333333333,72.2333333333333
0007CB7051,6.7,46.3,127.266666666667,68.3666666666667,0,27.0666666666667,64.5,24.4,63.4,68.7666666666667
0007CD6778,11.6333333333333,13.6666666666667,56.4666666666667,8.9,27.0666666666667,0,6.83333333333333,14.4333333333333,0,118.6
0007CD765E,0,2.63333333333333,16.3,0,64.5,6.83333333333333,0,0,0,0
0007CDADED,12.0333333333333,25,26.4666666666667,59.8333333333333,24.4,14.4333333333333,0,0,25.8666666666667,32.1333333333333
0007CDC443,16.2333333333333,32.0333333333333,41.9,40.9333333333333,63.4,0,0,25.8666666666667,0,78.9
0007CDEAA7,18.1666666666667,39,66.8666666666667,72.2333333333333,68.7666666666667,118.6,0,32.1333333333333,78.9,0
