ID,0006CB224,0007ABF555,0007AC2B02,0007ACA781,0007CB7051,0007CD6778,0007CD765E,0007CDADED,0007CDC443,0007CDEAA7
0006CB224,0,3.3367816091954,2.86111111111111,2.20666666666667,1.71515151515152,1.76666666666667,0,4.46666666666667,7.61720430107527,5.48
0007ABF555,3.3367816091954,0,3.49305555555556,2.16388888888889,1.72898550724638,1.91111111111111,1.9,2.60520833333333,1.64117647058824,1.53939393939394
0007AC2B02,2.86111111111111,3.49305555555556,0,2.75357142857143,1.73220338983051,1.93333333333333,0,2.19444444444444,2.54603174603175,1.81944444444444
0007ACA781,2.20666666666667,2.16388888888889,2.75357142857143,0,3.04545454545455,2.09117647058824,0,4.55897435897436,5.93174603174603,2.41439393939394
0007CB7051,1.71515151515152,1.72898550724638,1.73220338983051,3.04545454545455,0,1.89074074074074,1.2,7.45208333333333,2.78257575757576,2.71111111111111
0007CD6778,1.76666666666667,1.91111111111111,1.93333333333333,2.09117647058824,1.89074074074074,0,1.3,2.75942028985507,4.275,7.08533333333333
0007CD765E,0,1.9,0,0,1.2,1.3,0,1.75,1.63333333333333,0
0007CDADED,4.46666666666667,2.60520833333333,2.19444444444444,4.55897435897436,7.45208333333333,2.75942028985507,1.75,0,8.75432098765432,1.7
0007CDC443,7.61720430107527,1.64117647058824,2.54603174603175,5.93174603174603,2.78257575757576,4.275,1.63333333333333,8.75432098765432,0,3.39019607843137
0007CDEAA7,5.48,1.53939393939394,1.81944444444444,2.41439393939394,2.71111111111111,7.08533333333333,0,1.7,3.39019607843137,0
