ID,0006CB224,0007ABF555,0007AC2B02,0007ACA781,0007CB7051,0007CD6778,0007CD765E,0007CDADED,0007CDC443,0007CDEAA7
0006CB224,0,1,5,3,3,2,0,0,0,0
0007ABF555,2,0,14,9,7,0,0,0,2,4
0007AC2B02,5,9,0,20,73,7,5,11,22,10
0007ACA781,1,12,13,0,32,9,1,19,15,9
0007CB7051,1,9,40,32,0,3,10,4,30,3
0007CD6778,5,1,9,8,7,0,1,1,8,3
0007CD765E,0,0,4,4,22,3,0,1,0,2
0007CDADED,0,4,6,15,7,1,1,0,4,1
0007CDC443,1,3,19,23,38,3,2,9,0,1
0007CDEAA7,4,1,5,21,4,2,4,2,4,0
