ID,0006CB224,0007ABF555,0007AC2B02,0007ACA781,0007CB7051,0007CD6778,0007CD765E,0007CDADED,0007CDC443,0007CDEAA7
0006CB224,0,1.64,2.30952380952381,2.925,2.77543859649123,1.80666666666667,0,1.46666666666667,1.88888888888889,1.99666666666667
0007ABF555,1.64,0,1.95277777777778,2.74912280701754,1.75,1.46111111111111,1.3,1.88181818181818,2.04,0
0007AC2B02,2.30952380952381,1.95277777777778,0,2.58148148148148,2.90421052631579,2.33333333333333,0,2.83,5.01212121212121,1.93846153846154
0007ACA781,2.925,2.74912280701754,2.58148148148148,0,2.40804597701149,3.75555555555556,1.3,2.43478260869565,2.31449275362319,1.99784946236559
0007CB7051,2.77543859649123,1.75,2.90421052631579,2.40804597701149,0,1.62666666666667,2.05333333333333,1.84888888888889,2.27608695652174,2.22740740740741
0007CD6778,1.80666666666667,1.46111111111111,2.33333333333333,3.75555555555556,1.62666666666667,0,0,0,3.925,1.85128205128205
0007CD765E,0,1.3,0,1.3,2.05333333333333,0,0,0,1.58666666666667,1.72222222222222
0007CDADED,1.46666666666667,1.88181818181818,2.83,2.43478260869565,1.84888888888889,0,0,0,1.94,3.12982456140351
0007CDC443,1.88888888888889,2.04,5.01212121212121,2.31449275362319,2.27608695652174,3.925,1.58666666666667,1.94,0,3.08823529411765
0007CDEAA7,1.99666666666667,0,1.93846153846154,1.99784946236559,2.22740740740741,1.85128205128205,1.72222222222222,3.12982456140351,3.08823529411765,0
