ID,0006CB224,0007ABF555,0007AC2B02,0007ACA781,0007CB7051,0007CD6778,0007CD765E,0007CDADED,0007CDC443,0007CDEAA7
0006CB224,0,6,18,6,7,11,0,0,6,5
0007ABF555,6,0,27,33,22,5,0,11,10,6
0007AC2B02,18,27,0,56,183,29,26,30,59,21
0007ACA781,6,33,56,0,82,23,13,58,49,46
0007CB7051,7,22,183,82,0,17,64,21,90,14
0007CD6778,11,5,29,23,17,0,6,3,16,10
0007CD765E,0,0,26,13,64,6,0,6,8,8
0007CDADED,0,11,30,58,21,3,6,0,22,5
0007CDC443,6,10,59,49,90,16,8,22,0,8
0007CDEAA7,5,6,21,46,14,10,8,5,8,0
