ID,0006CB224,0007ABF555,0007AC2B02,0007ACA781,0007CB7051,0007CD6778,0007CD765E,0007CDADED,0007CDC443,0007CDEAA7
0006CB224,0,1.60587032885267,0.517754125146509,0.601362188395078,1.32039790891403,4.26271016706125,0,0.179099757073666,0.600370791536583,1.27194667258237
0007ABF555,1.60587032885267,0,0.721264641318512,2.55212793566111,0.252790491436238,1.89676807269484,0.558995195330497,2.36232480631281,0.514995117222526,0
0007AC2B02,0.517754125146509,0.721264641318512,0,1.18298404085231,2.15027132430931,0.410400761633367,0,0.653363137397058,2.27734529604522,0.372760474917907
0007ACA781,0.601362188395078,2.55212793566111,1.18298404085231,0,0.699290944059862,0.63700764269807,0.286630828283736,1.95695659982179,1.00560642012097,1.30466945265377
0007CB7051,1.32039790891403,0.252790491436238,2.15027132430931,0.699290944059862,0,0.671029615444472,4.37508194523662,0.501825238705016,1.1349175894018,1.16521247150567
0007CD6778,4.26271016706125,1.89676807269484,0.410400761633367,0.63700764269807,0.671029615444472,0,0,0,0.914548119127063,1.68731304036577
0007CD765E,0,0.558995195330497,0,0.286630828283736,4.37508194523662,0,0,0,0.899693657378166,0.707842697140775
0007CDADED,0.179099757073666,2.36232480631281,0.653363137397058,1.95695659982179,0.501825238705016,0,0,0,0.708397031484495,2.52689408700883
0007CDC443,0.600370791536583,0.514995117222526,2.27734529604522,1.00560642012097,1.1349175894018,0.914548119127063,0.899693657378166,0.708397031484495,0,1.17153601831957
0007CDEAA7,1.27194667258237,0,0.372760474917907,1.30466945265377,1.16521247150567,1.68731304036577,0.707842697140775,2.52689408700883,1.17153601831957,0
