ID,0006CB224,0007ABF555,0007AC2B02,0007ACA781,0007CB7051,0007CD6778,0007CD765E,0007CDADED,0007CDC443,0007CDEAA7
0006CB224,0,0.888888888888889,0.833333333333333,0,1,0,0,0.333333333333333,0.166666666666667,0.666666666666667
0007ABF555,0.111111111111111,0,0.235294117647059,0.6,0.0833333333333333,0.333333333333333,1,0.266666666666667,0.111111111111111,0
0007AC2B02,0.166666666666667,0.764705882352941,0,0.615384615384615,0.842105263157895,0.714285714285714,0,0.333333333333333,0.3,0.2
0007ACA781,1,0.4,0.384615384615385,0,0.428571428571429,0.347826086956522,0,0.37037037037037,0.444444444444444,0.2
0007CB7051,0,0.916666666666667,0.157894736842105,0.571428571428571,0,0.571428571428571,1,0.8,0.545454545454545,0
0007CD6778,1,0.666666666666667,0.285714285714286,0.652173913043478,0.428571428571429,0,1,0.363636363636364,0.4375,0.8
0007CD765E,0,0,0,0,0,0,0,0,0,0
0007CDADED,0.666666666666667,0.733333333333333,0.666666666666667,0.62962962962963,0.2,0.636363636363636,1,0,0.523809523809524,1
0007CDC443,0.833333333333333,0.888888888888889,0.7,0.555555555555556,0.454545454545455,0.5625,1,0.476190476190476,0,0.428571428571429
0007CDEAA7,0.333333333333333,1,0.8,0.8,1,0.2,0,0,0.571428571428571,0
