ID,0007CA3A3A,0007CB0942,0007CB2302,0007CB30A6,0007CB3713,0007CB47A6,0007CDDBAF,0007CDE223,0007CDEC0B,0007CE0327
0007CA3A3A,0,67.1666666666667,112.866666666667,16.9333333333333,60.9,49.9,154.2,53.1,68.5333333333333,74.4666666666667
0007CB0942,67.1666666666667,0,4.56666666666667,57.3333333333333,10.1666666666667,4.6,385.366666666667,98.8666666666667,76.5,0
0007CB2302,112.866666666667,4.56666666666667,0,24.9,31.9,3.03333333333333,34.1333333333333,28.4,9.66666666666667,43
0007CB30A6,16.9333333333333,57.3333333333333,24.9,0,14.4,8.6,26.8666666666667,25.8666666666667,0,11.6
0007CB3713,60.9,10.1666666666667,31.9,14.4,0,132.033333333333,176.333333333333,30.8333333333333,91.7,173.933333333333
0007CB47A6,49.9,4.6,3.03333333333333,8.6,132.033333333333,0,176.333333333333,84.6666666666667,72.9333333333333,202.1
0007CDDBAF,154.2,385.366666666667,34.1333333333333,26.8666666666667,176.333333333333,176.333333333333,0,532.633333333333,139.333333333333,173.633333333333
0007CDE223,53.1,98.8666666666667,28.4,25.8666666666667,30.8333333333333,84.6666666666667,532.633333333333,0,125.333333333333,107.666666666667
0007CDEC0B,68.5333333333333,76.5,9.66666666666667,0,91.7,72.9333333333333,139.333333333333,125.333333333333,0,101.8
0007CE0327,74.4666666666667,0,43,11.6,173.933333333333,202.1,173.633333333333,107.666666666667,101.8,0
