ID,0007CA3B1C,0007CB1E1F,0007CB2183,0007CB2277,0007CB3D9B,0007CB3F5E,0007CB6BC3,0007F2945F,0007F2B8A6,0007F2E455
0007CA3B1C,0,16.8,0,29.4,0,4.8,7.9,35.2,0,10.6333333333333
0007CB1E1F,16.8,0,0,0,0,16.8333333333333,5.03333333333333,16.3666666666667,25.0666666666667,6.7
0007CB2183,0,0,0,0,0,0,0,0,0,1.13333333333333
0007CB2277,29.4,0,0,0,0,2.76666666666667,11.3,2.93333333333333,1.83333333333333,0
0007CB3D9B,0,0,0,0,0,0,6.83333333333333,0,0,0
0007CB3F5E,4.8,16.8333333333333,0,2.76666666666667,0,0,30.4666666666667,24.3333333333333,0,44.8333333333333
0007CB6BC3,7.9,5.03333333333333,0,11.3,6.83333333333333,30.4666666666667,0,6.46666666666667,2.66666666666667,19.1
0007F2945F,35.2,16.3666666666667,0,2.93333333333333,0,24.3333333333333,6.46666666666667,0,12.4666666666667,36.8
0007F2B8A6,0,25.0666666666667,0,1.83333333333333,0,0,2.66666666666667,12.4666666666667,0,35.3333333333333
0007F2E455,10.6333333333333,6.7,1.13333333333333,0,0,44.8333333333333,19.1,36.8,35.3333333333333,0
