ID,0007CA3B1C,0007CB1E1F,0007CB2183,0007CB2277,0007CB3D9B,0007CB3F5E,0007CB6BC3,0007F2945F,0007F2B8A6,0007F2E455
0007CA3B1C,0,6.16666666666667,1.06666666666667,0,0,0,0,6.43333333333333,0,0
0007CB1E1F,6.16666666666667,0,0,0,0,0,0,0,0,2.23333333333333
0007CB2183,1.06666666666667,0,0,1.6,0,0,0,1.5,0,0
0007CB2277,0,0,1.6,0,0,0,0,0,0,0
0007CB3D9B,0,0,0,0,0,4.73333333333333,0,0,0,3.23333333333333
0007CB3F5E,0,0,0,0,4.73333333333333,0,0,1.5,0,0
0007CB6BC3,0,0,0,0,0,0,0,0,0,0
0007F2945F,6.43333333333333,0,1.5,0,0,1.5,0,0,1.03333333333333,7.83333333333333
0007F2B8A6,0,0,0,0,0,0,0,1.03333333333333,0,5.03333333333333
0007F2E455,0,2.23333333333333,0,0,3.23333333333333,0,0,7.83333333333333,5.03333333333333,0
