ID,0007CA3B1C,0007CB1E1F,0007CB2183,0007CB2277,0007CB3D9B,0007CB3F5E,0007CB6BC3,0007F2945F,0007F2B8A6,0007F2E455
0007CA3B1C,0,0,0,8.85958435,0,17.9495175,0,0,71.1118705,53.72764634
0007CB1E1F,0,0,0,73.6492448,0,90.590417,0,57.81235352,11.2196195142857,75.42527295
0007CB2183,0,0,0,68.2167982,0,0,0,70.688544475,38.019677925,59.0597225222222
0007CB2277,8.85958435,73.6492448,68.2167982,0,0,72.1813312,0,65.5147855,47.252249625,63.784237025
0007CB3D9B,0,0,0,0,0,0,0,0,0,29.46561385
0007CB3F5E,17.9495175,90.590417,0,72.1813312,0,0,26.17786775,21.4466051142857,0,49.442836
0007CB6BC3,0,0,0,0,0,26.17786775,0,0,0,69.2409514
0007F2945F,0,57.81235352,70.688544475,65.5147855,0,21.4466051142857,0,0,29.4262108875,0
0007F2B8A6,71.1118705,11.2196195142857,38.019677925,47.252249625,0,0,0,29.4262108875,0,2.14978568
0007F2E455,53.72764634,75.42527295,59.0597225222222,63.784237025,29.46561385,49.442836,69.2409514,0,2.14978568,0
