ID,0007CA3B1C,0007CB1E1F,0007CB2183,0007CB2277,0007CB3D9B,0007CB3F5E,0007CB6BC3,0007F2945F,0007F2B8A6,0007F2E455
0007CA3B1C,0,43.52103685,66.230522175,34.0518876857143,0,26.2162208454545,14.5480204125,15.6415798,0,41.861740375
0007CB1E1F,43.52103685,0,26.2898491,0,0,0,0,86.8045521,0,57.5687059
0007CB2183,66.230522175,26.2898491,0,57.2462746,9.35235865,0,41.60929025,0,0,0
0007CB2277,34.0518876857143,0,57.2462746,0,36.3352009068966,12.1802348959184,50.75894526,0,60.02946835,73.73089175
0007CB3D9B,0,0,9.35235865,36.3352009068966,0,48.3957614333333,5.69323810185185,11.6095784909091,0,15.0109992
0007CB3F5E,26.2162208454545,0,0,12.1802348959184,48.3957614333333,0,36.4384213333333,47.675957075,54.166329525,56.0384794090909
0007CB6BC3,14.5480204125,0,41.60929025,50.75894526,5.69323810185185,36.4384213333333,0,34.7934423666667,64.21433098,54.8755892
0007F2945F,15.6415798,86.8045521,0,0,11.6095784909091,47.675957075,34.7934423666667,0,21.79229365,48.552770975
0007F2B8A6,0,0,0,60.02946835,0,54.166329525,64.21433098,21.79229365,0,7.08680665333333
0007F2E455,41.861740375,57.5687059,0,73.73089175,15.0109992,56.0384794090909,54.8755892,48.552770975,7.08680665333333,0
