ID,0007CA3B1C,0007CB1E1F,0007CB2183,0007CB2277,0007CB3D9B,0007CB3F5E,0007CB6BC3,0007F2945F,0007F2B8A6,0007F2E455
0007CA3B1C,0,3.55392874691786,2.66096066279607,2.90818344658606,0,0.669515354900305,0.484442891953207,2.05869150091929,0,0.909426298884018
0007CB1E1F,3.55392874691786,0,12.6884734782522,0,0,0,0,1.18040200064252,0,1.42541283364594
0007CB2183,2.66096066279607,12.6884734782522,0,0.475373207268479,0.860670415239015,0,0.955376030217457,0,0,0
0007CB2277,2.90818344658606,0,0.475373207268479,0,1.46149654451501,2.31647057322479,0.348552265260345,0,0.401885292712805,0.145234558531288
0007CB3D9B,0,0,0.860670415239015,1.46149654451501,0,1.07500644453542,2.76955142035241,2.08951316071544,0,0.445442937242041
0007CB3F5E,0.669515354900305,0,0,2.31647057322479,1.07500644453542,0,1.62058819998724,0.396659038063335,0.631502631322701,1.11493516891958
0007CB6BC3,0.484442891953207,0,0.955376030217457,0.348552265260345,2.76955142035241,1.62058819998724,0,0.601892338488497,1.43006145014164,0.492903925221449
0007F2945F,2.05869150091929,1.18040200064252,0,0,2.08951316071544,0.396659038063335,0.601892338488497,0,1.16653892179362,1.90897796532393
0007F2B8A6,0,0,0,0.401885292712805,0,0.631502631322701,1.43006145014164,1.16653892179362,0,6.01606324746456
0007F2E455,0.909426298884018,1.42541283364594,0,0.145234558531288,0.445442937242041,1.11493516891958,0.492903925221449,1.90897796532393,6.01606324746456,0
