ID,0007CA3B1C,0007CB1E1F,0007CB2183,0007CB2277,0007CB3D9B,0007CB3F5E,0007CB6BC3,0007F2945F,0007F2B8A6,0007F2E455
0007CA3B1C,0,2.20123456790123,1.89333333333333,2.07466666666667,2.66,1.26666666666667,2.08857142857143,1.82380952380952,2.13333333333333,1.5
0007CB1E1F,2.20123456790123,0,0,1.74615384615385,1.26666666666667,0,2.02777777777778,2.09333333333333,2.73333333333333,0
0007CB2183,1.89333333333333,0,0,1.33333333333333,2.32549019607843,0,2.13333333333333,1.86666666666667,1.3,1.16666666666667
0007CB2277,2.07466666666667,1.74615384615385,1.33333333333333,0,1.79666666666667,1.84259259259259,1.58518518518519,4.68,2.69333333333333,2.96666666666667
0007CB3D9B,2.66,1.26666666666667,2.32549019607843,1.79666666666667,0,1.56666666666667,2.5,2.51666666666667,1.7,1.39444444444444
0007CB3F5E,1.26666666666667,0,0,1.84259259259259,1.56666666666667,0,2.66060606060606,2.36,1.7,1.23333333333333
0007CB6BC3,2.08857142857143,2.02777777777778,2.13333333333333,1.58518518518519,2.5,2.66060606060606,0,0,2.49333333333333,1.36666666666667
0007F2945F,1.82380952380952,2.09333333333333,1.86666666666667,4.68,2.51666666666667,2.36,0,0,0,1.75
0007F2B8A6,2.13333333333333,2.73333333333333,1.3,2.69333333333333,1.7,1.7,2.49333333333333,0,0,1.53333333333333
0007F2E455,1.5,0,1.16666666666667,2.96666666666667,1.39444444444444,1.23333333333333,1.36666666666667,1.75,1.53333333333333,0
