ID,0007CA3B1C,0007CB1E1F,0007CB2183,0007CB2277,0007CB3D9B,0007CB3F5E,0007CB6BC3,0007F2945F,0007F2B8A6,0007F2E455
0007CA3B1C,0,0,7.7,0,0,11.8,0,0,0,0
0007CB1E1F,0,0,3.33333333333333,1.33333333333333,0,0,1.43333333333333,1.3,4.43333333333333,2.73333333333333
0007CB2183,7.7,3.33333333333333,0,0,0,1.33333333333333,20.8666666666667,0,0,1.36666666666667
0007CB2277,0,1.33333333333333,0,0,5.9,5.8,0,0,1.56666666666667,3
0007CB3D9B,0,0,0,5.9,0,0,4.6,0,0,2.4
0007CB3F5E,11.8,0,1.33333333333333,5.8,0,0,3.96666666666667,0,4.2,0
0007CB6BC3,0,1.43333333333333,20.8666666666667,0,4.6,3.96666666666667,0,67.3,0,0
0007F2945F,0,1.3,0,0,0,0,67.3,0,3.16666666666667,0
0007F2B8A6,0,4.43333333333333,0,1.56666666666667,0,4.2,0,3.16666666666667,0,7.16666666666667
0007F2E455,0,2.73333333333333,1.36666666666667,3,2.4,0,0,0,7.16666666666667,0
