ID,0007CA3B1C,0007CB1E1F,0007CB2183,0007CB2277,0007CB3D9B,0007CB3F5E,0007CB6BC3,0007F2945F,0007F2B8A6,0007F2E455
0007CA3B1C,0,57.256341,0,0,0,0,4.1249204,0,0,0
0007CB1E1F,57.256341,0,0,0,0,0,28.15675598,0,62.80984375,0
0007CB2183,0,0,0,0,0,0,0,0,51.2728216333333,0
0007CB2277,0,0,0,0,3.1534614,3.63036648571429,0,89.3344992,45.1646955,0
0007CB3D9B,0,0,0,3.1534614,0,0,10.5454698,0,0,1.92582485714286
0007CB3F5E,0,0,0,3.63036648571429,0,0,24.28833995,87.615765475,0,0
0007CB6BC3,4.1249204,28.15675598,0,0,10.5454698,24.28833995,0,0,0,0
0007F2945F,0,0,0,89.3344992,0,87.615765475,0,0,0,9.04981955555556
0007F2B8A6,0,62.80984375,51.2728216333333,45.1646955,0,0,0,0,0,1.373699575
0007F2E455,0,0,0,0,1.92582485714286,0,0,9.04981955555556,1.373699575,0
