ID,0007CA3B1C,0007CB1E1F,0007CB2183,0007CB2277,0007CB3D9B,0007CB3F5E,0007CB6BC3,0007F2945F,0007F2B8A6,0007F2E455
0007CA3B1C,0,1.5974358974359,0,0,1.7,1.38,0,1.71428571428571,0,0
0007CB1E1F,1.5974358974359,0,1.4,1.79333333333333,0,1.06666666666667,2.9,1.58333333333333,0,0
0007CB2183,0,1.4,0,0,0,1.26666666666667,1.41111111111111,0,0,0
0007CB2277,0,1.79333333333333,0,0,1.17916666666667,1.40555555555556,2.09166666666667,1.23333333333333,0,3.76666666666667
0007CB3D9B,1.7,0,0,1.17916666666667,0,1.2,2.11025641025641,0,0,0
0007CB3F5E,1.38,1.06666666666667,1.26666666666667,1.40555555555556,1.2,0,1.72222222222222,0,0,0
0007CB6BC3,0,2.9,1.41111111111111,2.09166666666667,2.11025641025641,1.72222222222222,0,4.16666666666667,3.8,0
0007F2945F,1.71428571428571,1.58333333333333,0,1.23333333333333,0,0,4.16666666666667,0,1.6047619047619,0
0007F2B8A6,0,0,0,0,0,0,3.8,1.6047619047619,0,0
0007F2E455,0,0,0,3.76666666666667,0,0,0,0,0,0
