ID,0007CA3B1C,0007CB1E1F,0007CB2183,0007CB2277,0007CB3D9B,0007CB3F5E,0007CB6BC3,0007F2945F,0007F2B8A6,0007F2E455
0007CA3B1C,0,13.19903235,0,33.4879123272727,0,26.205551625,6.52755228,46.4761278428571,0,59.9250271571429
0007CB1E1F,13.19903235,0,0,0,0,57.921279075,1.14083066666667,52.9116966444444,18.72918778,43.788313725
0007CB2183,0,0,0,0,0,0,0,0,0,77.489125
0007CB2277,33.4879123272727,0,0,0,0,9.92973985,50.904499525,37.91598505,63.0361493,0
0007CB3D9B,0,0,0,0,0,0,15.8003403,0,0,0
0007CB3F5E,26.205551625,57.921279075,0,9.92973985,0,0,29.198076675,36.3178354714286,0,31.3204257647059
0007CB6BC3,6.52755228,1.14083066666667,0,50.904499525,15.8003403,29.198076675,0,48.1801741333333,33.662521,50.048716975
0007F2945F,46.4761278428571,52.9116966444444,0,37.91598505,0,36.3178354714286,48.1801741333333,0,60.2575786285714,20.6280072722222
0007F2B8A6,0,18.72918778,0,63.0361493,0,0,33.662521,60.2575786285714,0,14.7865202058824
0007F2E455,59.9250271571429,43.788313725,77.489125,0,0,31.3204257647059,50.048716975,20.6280072722222,14.7865202058824,0
