ID,0007CA3A3A,0007CB0942,0007CB2302,0007CB30A6,0007CB3713,0007CB47A6,0007CDDBAF,0007CDE223,0007CDEC0B,0007CE0327
0007CA3A3A,0,112.2,90.3333333333333,26.9,94.8333333333333,85.7,70.2,88.9666666666667,220.233333333333,31.8333333333333
0007CB0942,112.2,0,0,25.9333333333333,15.4333333333333,7.3,176.133333333333,167.466666666667,94.4,27.8666666666667
0007CB2302,90.3333333333333,0,0,55.4,0,34.4333333333333,30.2666666666667,25.7,12.1333333333333,28.0333333333333
0007CB30A6,26.9,25.9333333333333,55.4,0,16.4666666666667,9.73333333333333,30.4333333333333,38.2333333333333,16.1,7.93333333333333
0007CB3713,94.8333333333333,15.4333333333333,0,16.4666666666667,0,85.7333333333333,79,22.1333333333333,87.9333333333333,54.6
0007CB47A6,85.7,7.3,34.4333333333333,9.73333333333333,85.7333333333333,0,132.333333333333,113.433333333333,81.2666666666667,77.5666666666667
0007CDDBAF,70.2,176.133333333333,30.2666666666667,30.4333333333333,79,132.333333333333,0,445.5,165.466666666667,69.8333333333333
0007CDE223,88.9666666666667,167.466666666667,25.7,38.2333333333333,22.1333333333333,113.433333333333,445.5,0,387.5,105.766666666667
0007CDEC0B,220.233333333333,94.4,12.1333333333333,16.1,87.9333333333333,81.2666666666667,165.466666666667,387.5,0,46.8333333333333
0007CE0327,31.8333333333333,27.8666666666667,28.0333333333333,7.93333333333333,54.6,77.5666666666667,69.8333333333333,105.766666666667,46.8333333333333,0
