ID,0007CA3A3A,0007CB0942,0007CB2302,0007CB30A6,0007CB3713,0007CB47A6,0007CDDBAF,0007CDE223,0007CDEC0B,0007CE0327
0007CA3A3A,0,1.99047619047619,2.27560975609756,1.8719298245614,1.675,3.83833333333333,2.4,2.35063291139241,4.39430894308943,4.76296296296296
0007CB0942,1.99047619047619,0,0,3.82142857142857,0,2.87,2.79537037037037,3.33777777777778,2.2989898989899,1.92222222222222
0007CB2302,2.27560975609756,0,0,3.0047619047619,1.60277777777778,2.21777777777778,1.88333333333333,1.925,2.58095238095238,1.86111111111111
0007CB30A6,1.8719298245614,3.82142857142857,3.0047619047619,0,2.91666666666667,2.3047619047619,2.51666666666667,1.96111111111111,1.36666666666667,1.75555555555556
0007CB3713,1.675,0,1.60277777777778,2.91666666666667,0,2.59047619047619,3.20666666666667,2.23913043478261,3.14583333333333,2.07222222222222
0007CB47A6,3.83833333333333,2.87,2.21777777777778,2.3047619047619,2.59047619047619,0,2.51296296296296,2.62439024390244,4.46025641025641,2.42121212121212
0007CDDBAF,2.4,2.79537037037037,1.88333333333333,2.51666666666667,3.20666666666667,2.51296296296296,0,3.11253333333333,2.97956989247312,2.96296296296296
0007CDE223,2.35063291139241,3.33777777777778,1.925,1.96111111111111,2.23913043478261,2.62439024390244,3.11253333333333,0,2.77777777777778,1.84927536231884
0007CDEC0B,4.39430894308943,2.2989898989899,2.58095238095238,1.36666666666667,3.14583333333333,4.46025641025641,2.97956989247312,2.77777777777778,0,2.20666666666667
0007CE0327,4.76296296296296,1.92222222222222,1.86111111111111,1.75555555555556,2.07222222222222,2.42121212121212,2.96296296296296,1.84927536231884,2.20666666666667,0
