ID,0007CA3A3A,0007CB0942,0007CB2302,0007CB30A6,0007CB3713,0007CB47A6,0007CDDBAF,0007CDE223,0007CDEC0B,0007CE0327
0007CA3A3A,0,3.75555555555556,4.7468253968254,0,2.84444444444444,3.26666666666667,4.05757575757576,2.02435897435897,1.91666666666667,2.82222222222222
0007CB0942,3.75555555555556,0,1.77857142857143,2.81777777777778,3.12222222222222,3.9,2.98115942028986,9.17154471544715,1.9875,2.8037037037037
0007CB2302,4.7468253968254,1.77857142857143,0,1.23333333333333,2.02820512820513,0,7.60208333333333,2.01785714285714,2.54814814814815,2.275
0007CB30A6,0,2.81777777777778,1.23333333333333,0,1.85,0,1.73888888888889,1.81666666666667,3.10512820512821,1.87037037037037
0007CB3713,2.84444444444444,3.12222222222222,2.02820512820513,1.85,0,1.7679012345679,3.4040404040404,2.80987654320988,6.56666666666667,3.13859649122807
0007CB47A6,3.26666666666667,3.9,0,0,1.7679012345679,0,2.19343434343434,1.7969696969697,2.18809523809524,4.63830409356725
0007CDDBAF,4.05757575757576,2.98115942028986,7.60208333333333,1.73888888888889,3.4040404040404,2.19343434343434,0,3.86829268292683,3.63719008264463,2.6622641509434
0007CDE223,2.02435897435897,9.17154471544715,2.01785714285714,1.81666666666667,2.80987654320988,1.7969696969697,3.86829268292683,0,2.70606060606061,3.00062893081761
0007CDEC0B,1.91666666666667,1.9875,2.54814814814815,3.10512820512821,6.56666666666667,2.18809523809524,3.63719008264463,2.70606060606061,0,2.34907407407407
0007CE0327,2.82222222222222,2.8037037037037,2.275,1.87037037037037,3.13859649122807,4.63830409356725,2.6622641509434,3.00062893081761,2.34907407407407,0
