ID,0007CA3A3A,0007CB0942,0007CB2302,0007CB30A6,0007CB3713,0007CB47A6,0007CDDBAF,0007CDE223,0007CDEC0B,0007CE0327
0007CA3A3A,0,2,4,1,3,4,8,9,2,4
0007CB0942,0,0,1,1,10,8,28,15,3,12
0007CB2302,2,1,0,2,3,3,8,7,0,0
0007CB30A6,0,7,0,0,0,1,0,2,1,3
0007CB3713,1,8,0,1,0,14,8,4,0,8
0007CB47A6,0,2,0,4,11,0,17,14,10,12
0007CDDBAF,2,24,1,0,10,30,0,60,6,13
0007CDE223,9,11,0,1,1,3,57,0,3,7
0007CDEC0B,4,1,0,0,3,17,7,3,0,0
0007CE0327,0,3,2,0,5,11,7,7,0,0
