ID,0007AC2B02,0007CB0942,0007CB44CE,0007CB7051,0007CD6778,0007CD765E,0007CD77C5,0007CDADED,0007CDC443,0007CDDBAF
0007AC2B02,0,2.19855072463768,1.9452380952381,2.55263157894737,1.62916666666667,4.56521739130435,3.2421768707483,7.57142857142857,1.9375,1.96190476190476
0007CB0942,2.19855072463768,0,1.98888888888889,2.1,2.1025641025641,2.1647619047619,2.79772727272727,1.58695652173913,1.56666666666667,1.51666666666667
0007CB44CE,1.9452380952381,1.98888888888889,0,1.74871794871795,1.68,1.5,3.17708333333333,0,1.73809523809524,0
0007CB7051,2.55263157894737,2.1,1.74871794871795,0,1.56666666666667,1.87051282051282,2.0264367816092,2.24901960784314,2.6875,1.82792792792793
0007CD6778,1.62916666666667,2.1025641025641,1.68,1.56666666666667,0,2.05666666666667,3.06666666666667,1.6,2.47948717948718,1.98888888888889
0007CD765E,4.56521739130435,2.1647619047619,1.5,1.87051282051282,2.05666666666667,0,2.76666666666667,1.5875,2.43333333333333,2.0140350877193
0007CD77C5,3.2421768707483,2.79772727272727,3.17708333333333,2.0264367816092,3.06666666666667,2.76666666666667,0,3.12300469483568,2.68857142857143,2.72272727272727
0007CDADED,7.57142857142857,1.58695652173913,0,2.24901960784314,1.6,1.5875,3.12300469483568,0,3.17883597883598,1.73333333333333
0007CDC443,1.9375,1.56666666666667,1.73809523809524,2.6875,2.47948717948718,2.43333333333333,2.68857142857143,3.17883597883598,0,2.51372549019608
0007CDDBAF,1.96190476190476,1.51666666666667,0,1.82792792792793,1.98888888888889,2.0140350877193,2.72272727272727,1.73333333333333,2.51372549019608,0
