ID,0007AC2B02,0007CB0942,0007CB44CE,0007CB7051,0007CD6778,0007CD765E,0007CD77C5,0007CDADED,0007CDC443,0007CDDBAF
0007AC2B02,0,5,4,8,1,8,18,15,4,1
0007CB0942,4,0,0,2,0,0,5,8,0,0
0007CB44CE,8,1,0,0,0,1,2,4,1,1
0007CB7051,16,7,0,0,1,0,5,2,3,5
0007CD6778,8,0,0,3,0,1,0,0,0,0
0007CD765E,7,0,0,3,0,0,0,2,2,1
0007CD77C5,9,5,1,5,0,0,0,11,6,0
0007CDADED,4,14,1,2,0,2,10,0,10,1
0007CDC443,2,1,0,1,0,1,4,16,0,0
0007CDDBAF,3,0,0,5,0,0,0,3,0,0
