ID,0007AC2B02,0007CB0942,0007CB44CE,0007CB7051,0007CD6778,0007CD765E,0007CD77C5,0007CDADED,0007CDC443,0007CDDBAF
0007AC2B02,0,0,1.23689587869419,0,2.27427323377432,3.63121456558544,1.18410428117446,0.289217880263361,1.49075708345105,1.21648677105894
0007CB0942,0,0,2.36323522128995,0.90234659171354,1.11885543645107,0.593472110314508,1.50484841027105,3.3317950372955,0.897479994256648,0
0007CB44CE,1.23689587869419,2.36323522128995,0,1.80769567458467,0,0,2.54231834449772,0,0,0
0007CB7051,0,0.90234659171354,1.80769567458467,0,3.99413358680511,1.67402515867728,0.802379869918363,0.2566954909568,0.536256673271678,3.18936071694602
0007CD6778,2.27427323377432,1.11885543645107,0,3.99413358680511,0,0,0.945165584559293,0.17569422302953,0,0
0007CD765E,3.63121456558544,0.593472110314508,0,1.67402515867728,0,0,0.253863503477082,0.513351688230214,0,1.27695833512243
0007CD77C5,1.18410428117446,1.50484841027105,2.54231834449772,0.802379869918363,0.945165584559293,0.253863503477082,0,1.72257178180702,1.12873424621486,1.01252120719026
0007CDADED,0.289217880263361,3.3317950372955,0,0.2566954909568,0.17569422302953,0.513351688230214,1.72257178180702,0,2.1328259232051,0.433092595917479
0007CDC443,1.49075708345105,0.897479994256648,0,0.536256673271678,0,0,1.12873424621486,2.1328259232051,0,2.15016063707721
0007CDDBAF,1.21648677105894,0,0,3.18936071694602,0,1.27695833512243,1.01252120719026,0.433092595917479,2.15016063707721,0
