ID,0007AC2B02,0007CB0942,0007CB44CE,0007CB7051,0007CD6778,0007CD765E,0007CD77C5,0007CDADED,0007CDC443,0007CDDBAF
0007AC2B02,0,1.93137254901961,3.58181818181818,2.44504504504504,2.08333333333333,1.72,2.32368421052632,1.68461538461538,2.9859649122807,1.8962962962963
0007CB0942,1.93137254901961,0,1.71159420289855,1.80222222222222,2.3,1.98333333333333,1.84074074074074,1.4,1.16666666666667,2.43333333333333
0007CB44CE,3.58181818181818,1.71159420289855,0,1.79111111111111,2.04375,3.05,2.14141414141414,3.22380952380952,4.00952380952381,3.07692307692308
0007CB7051,2.44504504504504,1.80222222222222,1.79111111111111,0,1.58666666666667,1.99,3.60416666666667,1.73636363636364,1.65238095238095,1.87777777777778
0007CD6778,2.08333333333333,2.3,2.04375,1.58666666666667,0,1.82666666666667,2.125,1.46666666666667,1.86190476190476,1.43333333333333
0007CD765E,1.72,1.98333333333333,3.05,1.99,1.82666666666667,0,4.33125,1.45555555555556,1.76666666666667,2.46666666666667
0007CD77C5,2.32368421052632,1.84074074074074,2.14141414141414,3.60416666666667,2.125,4.33125,0,3.80208333333333,2.21818181818182,1.92666666666667
0007CDADED,1.68461538461538,1.4,3.22380952380952,1.73636363636364,1.46666666666667,1.45555555555556,3.80208333333333,0,1.73333333333333,1.93333333333333
0007CDC443,2.9859649122807,1.16666666666667,4.00952380952381,1.65238095238095,1.86190476190476,1.76666666666667,2.21818181818182,1.73333333333333,0,0
0007CDDBAF,1.8962962962963,2.43333333333333,3.07692307692308,1.87777777777778,1.43333333333333,2.46666666666667,1.92666666666667,1.93333333333333,0,0
