ID,0007AC2B02,0007CB0942,0007CB44CE,0007CB7051,0007CD6778,0007CD765E,0007CD77C5,0007CDADED,0007CDC443,0007CDDBAF
0007AC2B02,0,0,37.1639590444444,0,55.6866660318182,14.638207979661,56.1162023775,58.7670758909091,10.8155176409091,24.36048796
0007CB0942,0,0,37.2911858,52.23885957,70.1636265,64.85702556,48.7895377555556,21.1165273931818,67.6683928285714,0
0007CB44CE,37.1639590444444,37.2911858,0,54.8657628333333,0,0,48.5530908909091,0,0,0
0007CB7051,0,52.23885957,54.8657628333333,0,11.23542466,22.6064396769231,50.6467644,54.825961,56.8355853,9.47304385
0007CD6778,55.6866660318182,70.1636265,0,11.23542466,0,0,63.1369866666667,68.8721823,0,0
0007CD765E,14.638207979661,64.85702556,0,22.6064396769231,0,0,45.9545513857143,64.91766838,0,48.53305866
0007CD77C5,56.1162023775,48.7895377555556,48.5530908909091,50.6467644,63.1369866666667,45.9545513857143,0,51.5266023518518,46.1889230769231,56.0205419076923
0007CDADED,58.7670758909091,21.1165273931818,0,54.825961,68.8721823,64.91766838,51.5266023518518,0,23.3681331380952,42.2283288
0007CDC443,10.8155176409091,67.6683928285714,0,56.8355853,0,0,46.1889230769231,23.3681331380952,0,18.0204644888889
0007CDDBAF,24.36048796,0,0,9.47304385,0,48.53305866,56.0205419076923,42.2283288,18.0204644888889,0
