ID,0007CB3713,0007CB40DE,0007CB47A6,0007CB486D,0007CDEC0B,0007CDEEE2
0007CB3713,0,0,0,0,0,0
0007CB40DE,0,0,58.3483145454545,62.8187829166667,66.352122972973,59.007828
0007CB47A6,0,58.3483145454545,0,67.4750508333333,0,0
0007CB486D,0,62.8187829166667,67.4750508333333,0,49.543047,0
0007CDEC0B,0,66.352122972973,0,49.543047,0,0
0007CDEEE2,0,59.007828,0,0,0,0
