ID,0007CB3713,0007CB40DE,0007CB47A6,0007CB486D,0007CDEC0B,0007CDEEE2
0007CB3713,0,0,0,0,0,0
0007CB40DE,0,0,1.23333333333333,47.5333333333333,32.2333333333333,22.7
0007CB47A6,0,1.23333333333333,0,19.2666666666667,9.06666666666667,1.36666666666667
0007CB486D,0,47.5333333333333,19.2666666666667,0,20.1333333333333,27.4666666666667
0007CDEC0B,0,32.2333333333333,9.06666666666667,20.1333333333333,0,45.8
0007CDEEE2,0,22.7,1.36666666666667,27.4666666666667,45.8,0
