ID,0007CB3713,0007CB40DE,0007CB47A6,0007CB486D,0007CDEC0B,0007CDEEE2
0007CB3713,0,0,0,0,0,0
0007CB40DE,0,0,14,25,30,0
0007CB47A6,0,14,0,0,4,0
0007CB486D,0,25,0,0,4,0
0007CDEC0B,0,30,4,4,0,0
0007CDEEE2,0,0,0,0,0,0
